num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD
5,2,0.6,1000,DP Greedy,3,2
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,7,1
5,2,0.4,1000,DP Greedy,8,2
5,2,0.4,500,DP Greedy,9,2
5,2,0.4,100,DP Greedy,8,1
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,0,2
5,2,0.2,1000,DP Greedy,0,1
5,2,0.2,500,DP Greedy,1,1
5,2,0.2,100,DP Greedy,0,1
5,2,0.2,1000,DP Greedy,1,2
5,2,0.2,500,DP Greedy,0,2
5,2,0.2,100,DP Greedy,1,2
20,10,0.8,1000,DP Greedy,180,11
20,10,0.8,500,DP Greedy,197,9
20,10,0.8,100,DP Greedy,184,13
20,2,0.8,1000,DP Greedy,189,16
20,2,0.8,500,DP Greedy,163,15
20,2,0.8,100,DP Greedy,175,16
20,10,0.6,1000,DP Greedy,148,12
20,10,0.6,500,DP Greedy,148,11
20,10,0.6,100,DP Greedy,140,12
20,2,0.6,1000,DP Greedy,123,16
20,2,0.6,500,DP Greedy,164,14
20,2,0.6,100,DP Greedy,145,14
20,10,0.4,1000,DP Greedy,115,10
20,10,0.4,500,DP Greedy,124,10
20,10,0.4,100,DP Greedy,106,13
20,2,0.4,1000,DP Greedy,116,13
20,2,0.4,500,DP Greedy,99,16
20,2,0.4,100,DP Greedy,102,14
20,10,0.2,1000,DP Greedy,21,10
20,10,0.2,500,DP Greedy,36,10
20,10,0.2,100,DP Greedy,55,12
20,2,0.2,1000,DP Greedy,14,6
20,2,0.2,500,DP Greedy,8,7
20,2,0.2,100,DP Greedy,25,8
8,4,0.8,1000,DP Greedy,29,5
8,4,0.8,500,DP Greedy,25,3
8,4,0.8,100,DP Greedy,22,4
8,2,0.8,1000,DP Greedy,18,4
8,2,0.8,500,DP Greedy,16,5
8,2,0.8,100,DP Greedy,21,4
8,4,0.6,1000,DP Greedy,17,4
8,4,0.6,500,DP Greedy,7,3
8,4,0.6,100,DP Greedy,11,3
8,2,0.6,1000,DP Greedy,0,0
8,2,0.6,500,DP Greedy,20,3
8,2,0.6,100,DP Greedy,7,3
8,4,0.4,1000,DP Greedy,10,4
8,4,0.4,500,DP Greedy,8,2
8,4,0.4,100,DP Greedy,8,4
8,2,0.4,1000,DP Greedy,1,0
8,2,0.4,500,DP Greedy,0,0
8,2,0.4,100,DP Greedy,0,2
8,4,0.2,1000,DP Greedy,2,0
8,4,0.2,500,DP Greedy,1,0
8,4,0.2,100,DP Greedy,3,2
8,2,0.2,1000,DP Greedy,2,4
8,2,0.2,500,DP Greedy,2,3
8,2,0.2,100,DP Greedy,0,4
5,2,0.8,1000,DP Greedy,8,2
5,2,0.8,500,DP Greedy,0,0
5,2,0.8,100,DP Greedy,7,1
5,2,0.8,1000,DP Greedy,0,0
5,2,0.8,500,DP Greedy,0,0
5,2,0.8,100,DP Greedy,2,0
5,2,0.6,1000,DP Greedy,0,1
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,0,0
5,2,0.6,1000,DP Greedy,0,0
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,5,1
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,4,0
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,0,0
5,2,0.2,1000,DP Greedy,2,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,1,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,1
20,10,0.8,1000,DP Greedy,165,10
20,10,0.8,500,DP Greedy,206,10
20,10,0.8,100,DP Greedy,162,11
20,2,0.8,1000,DP Greedy,136,15
20,2,0.8,500,DP Greedy,129,12
20,2,0.8,100,DP Greedy,178,15
20,10,0.6,1000,DP Greedy,163,11
