num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD
5,2,0.2,1000,Greedy,1.0,0
5,2,0.2,1000,GES,4.0,
5,2,0.2,500,Greedy,1.0,0
5,2,0.2,500,GES,4.0,
5,2,0.2,100,Greedy,0.0,0
5,2,0.2,100,GES,2.0,
5,2,0.2,1000,Greedy,0.0,0
5,2,0.2,1000,GES,0.0,
5,2,0.2,500,Greedy,0.0,0
5,2,0.2,500,GES,0.0,
5,2,0.2,100,Greedy,1.0,0
5,2,0.2,100,GES,2.0,
20,10,0.8,1000,Greedy,171.0,10
20,10,0.8,1000,GES,225.0,
20,10,0.8,500,Greedy,152.0,10
20,10,0.8,500,GES,210.0,
20,10,0.8,100,Greedy,180.0,11
20,10,0.8,100,GES,194.0,
20,2,0.8,1000,Greedy,172.0,15
20,2,0.8,1000,GES,174.0,
20,2,0.8,500,Greedy,158.0,16
20,2,0.8,500,GES,185.0,
20,2,0.8,100,Greedy,151.0,14
20,2,0.8,100,GES,181.0,
20,10,0.6,1000,Greedy,152.0,9
20,10,0.6,1000,GES,163.0,
20,10,0.6,500,Greedy,135.0,11
20,10,0.6,500,GES,179.0,
20,10,0.6,100,Greedy,68.0,8
20,10,0.6,100,GES,123.0,
20,2,0.6,1000,Greedy,110.0,15
20,2,0.6,1000,GES,176.0,
20,2,0.6,500,Greedy,147.0,15
20,2,0.6,500,GES,166.0,
20,2,0.6,100,Greedy,154.0,13
20,2,0.6,100,GES,122.0,
20,10,0.4,1000,Greedy,75.0,7
20,10,0.4,1000,GES,122.0,
20,10,0.4,500,Greedy,85.0,8
20,10,0.4,500,GES,107.0,
20,10,0.4,100,Greedy,76.0,10
20,10,0.4,100,GES,113.0,
20,2,0.4,1000,Greedy,82.0,14
20,2,0.4,1000,GES,151.0,
20,2,0.4,500,Greedy,90.0,14
20,2,0.4,500,GES,133.0,
20,2,0.4,100,Greedy,89.0,14
20,2,0.4,100,GES,100.0,
20,10,0.2,1000,Greedy,40.0,8
20,10,0.2,1000,GES,70.0,
20,10,0.2,500,Greedy,63.0,10
20,10,0.2,500,GES,16.0,
20,10,0.2,100,Greedy,59.0,9
20,10,0.2,100,GES,37.0,
20,2,0.2,1000,Greedy,37.0,12
20,2,0.2,1000,GES,76.0,
20,2,0.2,500,Greedy,59.0,12
20,2,0.2,500,GES,73.0,
20,2,0.2,100,Greedy,54.0,8
20,2,0.2,100,GES,54.0,
8,4,0.8,1000,Greedy,30.0,4
8,4,0.8,1000,GES,32.0,
8,4,0.8,500,Greedy,17.0,4
8,4,0.8,500,GES,17.0,
8,4,0.8,100,Greedy,20.0,4
8,4,0.8,100,GES,28.0,
8,2,0.8,1000,Greedy,31.0,5
8,2,0.8,1000,GES,29.0,
8,2,0.8,500,Greedy,26.0,4
8,2,0.8,500,GES,17.0,
8,2,0.8,100,Greedy,21.0,4
8,2,0.8,100,GES,24.0,
8,4,0.6,1000,Greedy,21.0,3
8,4,0.6,1000,GES,15.0,
8,4,0.6,500,Greedy,16.0,3
8,4,0.6,500,GES,16.0,
8,4,0.6,100,Greedy,13.0,3
8,4,0.6,100,GES,13.0,
8,2,0.6,1000,Greedy,17.0,6
8,2,0.6,1000,GES,20.0,
8,2,0.6,500,Greedy,16.0,5
8,2,0.6,500,GES,23.0,
8,2,0.6,100,Greedy,27.0,5
8,2,0.6,100,GES,20.0,
8,4,0.4,1000,Greedy,6.0,3
8,4,0.4,1000,GES,22.0,
8,4,0.4,500,Greedy,4.0,4
8,4,0.4,500,GES,25.0,
8,4,0.4,100,Greedy,3.0,5
8,4,0.4,100,GES,18.0,
8,2,0.4,1000,Greedy,12.0,5
8,2,0.4,1000,GES,14.0,
8,2,0.4,500,Greedy,12.0,4
8,2,0.4,500,GES,14.0,
8,2,0.4,100,Greedy,10.0,4
8,2,0.4,100,GES,9.0,
8,4,0.2,1000,Greedy,3.0,2
8,4,0.2,1000,GES,7.0,
8,4,0.2,500,Greedy,1.0,0
8,4,0.2,500,GES,1.0,
8,4,0.2,100,Greedy,8.0,2
8,4,0.2,100,GES,5.0,
8,2,0.2,1000,Greedy,2.0,2
8,2,0.2,1000,GES,3.0,
8,2,0.2,500,Greedy,4.0,2
8,2,0.2,500,GES,6.0,
8,2,0.2,100,Greedy,7.0,3
8,2,0.2,100,GES,4.0,
5,2,0.8,1000,Greedy,7.0,2
5,2,0.8,1000,GES,16.0,
5,2,0.8,500,Greedy,13.0,3
5,2,0.8,500,GES,16.0,
5,2,0.8,100,Greedy,15.0,2
5,2,0.8,100,GES,13.0,
5,2,0.8,1000,Greedy,12.0,1
5,2,0.8,1000,GES,12.0,
5,2,0.8,500,Greedy,5.0,0
5,2,0.8,500,GES,12.0,
5,2,0.8,100,Greedy,8.0,0
5,2,0.8,100,GES,13.0,
5,2,0.6,1000,Greedy,3.0,1
5,2,0.6,1000,GES,6.0,
5,2,0.6,500,Greedy,3.0,0
5,2,0.6,500,GES,8.0,
5,2,0.6,100,Greedy,3.0,0
5,2,0.6,100,GES,6.0,
5,2,0.6,1000,Greedy,5.0,2
5,2,0.6,1000,GES,6.0,
5,2,0.6,500,Greedy,5.0,2
5,2,0.6,500,GES,6.0,
5,2,0.6,100,Greedy,5.0,2
5,2,0.6,100,GES,6.0,
5,2,0.4,1000,Greedy,0.0,0
5,2,0.4,1000,GES,4.0,
5,2,0.4,500,Greedy,0.0,0
5,2,0.4,500,GES,4.0,
5,2,0.4,100,Greedy,0.0,1
5,2,0.4,100,GES,5.0,
5,2,0.4,1000,Greedy,0.0,0
5,2,0.4,1000,GES,2.0,
5,2,0.4,500,Greedy,0.0,1
5,2,0.4,500,GES,2.0,
5,2,0.4,100,Greedy,0.0,0
5,2,0.4,100,GES,2.0,
5,2,0.2,1000,Greedy,5.0,0
5,2,0.2,1000,GES,6.0,
5,2,0.2,500,Greedy,4.0,1
5,2,0.2,500,GES,4.0,
5,2,0.2,100,Greedy,4.0,0
5,2,0.2,100,GES,4.0,
5,2,0.2,1000,Greedy,3.0,0
5,2,0.2,1000,GES,5.0,
5,2,0.2,500,Greedy,0.0,0
5,2,0.2,500,GES,1.0,
5,2,0.2,100,Greedy,1.0,0
5,2,0.2,100,GES,3.0,
20,10,0.8,1000,Greedy,189.0,11
20,10,0.8,1000,GES,169.0,
20,10,0.8,500,Greedy,183.0,11
20,10,0.8,500,GES,167.0,
20,10,0.8,100,Greedy,147.0,10
20,10,0.8,100,GES,176.0,
20,2,0.8,1000,Greedy,191.0,16
20,2,0.8,1000,GES,172.0,
20,2,0.8,500,Greedy,193.0,15
20,2,0.8,500,GES,175.0,
20,2,0.8,100,Greedy,173.0,15
20,2,0.8,100,GES,159.0,
20,10,0.6,1000,Greedy,113.0,11
20,10,0.6,1000,GES,133.0,
20,10,0.6,500,Greedy,96.0,12
20,10,0.6,500,GES,142.0,
20,10,0.6,100,Greedy,160.0,11
20,10,0.6,100,GES,130.0,
20,2,0.6,1000,Greedy,129.0,15
20,2,0.6,1000,GES,192.0,
20,2,0.6,500,Greedy,175.0,16
20,2,0.6,500,GES,163.0,
20,2,0.6,100,Greedy,122.0,13
20,2,0.6,100,GES,132.0,
20,10,0.4,1000,Greedy,82.0,10
20,10,0.4,1000,GES,98.0,
20,10,0.4,500,Greedy,65.0,10
20,10,0.4,500,GES,78.0,
20,10,0.4,100,Greedy,91.0,12
20,10,0.4,100,GES,70.0,
20,2,0.4,1000,Greedy,82.0,15
20,2,0.4,1000,GES,87.0,
20,2,0.4,500,Greedy,61.0,12
20,2,0.4,500,GES,93.0,
20,2,0.4,100,Greedy,56.0,12
20,2,0.4,100,GES,71.0,
20,10,0.2,1000,Greedy,36.0,6
20,10,0.2,1000,GES,45.0,
20,10,0.2,500,Greedy,71.0,10
20,10,0.2,500,GES,42.0,
20,10,0.2,100,Greedy,41.0,10
20,10,0.2,100,GES,39.0,
