num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD,CSHD
20,10,0.6,500,Greedy,146.0,15.0,165.0
20,10,0.6,500,GES,153.0,,
20,10,0.6,100,Greedy,140.0,14.0,147.0
20,10,0.6,100,GES,147.0,,
20,2,0.6,1000,Greedy,171.0,16.0,199.0
20,2,0.6,1000,GES,172.0,,
20,2,0.6,500,Greedy,111.0,16.0,170.0
20,2,0.6,500,GES,150.0,,
20,2,0.6,100,Greedy,129.0,15.0,159.0
20,2,0.6,100,GES,138.0,,
20,10,0.4,1000,Greedy,72.0,11.0,105.0
20,10,0.4,1000,GES,68.0,,
20,10,0.4,500,Greedy,59.0,10.0,88.0
20,10,0.4,500,GES,72.0,,
20,10,0.4,100,Greedy,90.0,13.0,96.0
20,10,0.4,100,GES,90.0,,
20,2,0.4,1000,Greedy,143.0,15.0,164.0
20,2,0.4,1000,GES,146.0,,
20,2,0.4,500,Greedy,118.0,15.0,141.0
20,2,0.4,500,GES,150.0,,
20,2,0.4,100,Greedy,96.0,14.0,107.0
20,2,0.4,100,GES,110.0,,
20,10,0.2,1000,Greedy,37.0,11.0,47.0
20,10,0.2,1000,GES,6.0,,
20,10,0.2,500,Greedy,28.0,10.0,31.0
20,10,0.2,500,GES,14.0,,
20,10,0.2,100,Greedy,23.0,7.0,28.0
20,10,0.2,100,GES,11.0,,
20,2,0.2,1000,Greedy,17.0,7.0,31.0
20,2,0.2,1000,GES,43.0,,
20,2,0.2,500,Greedy,32.0,10.0,46.0
20,2,0.2,500,GES,44.0,,
20,2,0.2,100,Greedy,17.0,4.0,31.0
20,2,0.2,100,GES,36.0,,
6,3,0.8,1000,Greedy,16.0,3.0,16.0
6,3,0.8,1000,GES,14.0,,
6,3,0.8,500,Greedy,9.0,3.0,11.0
6,3,0.8,500,GES,14.0,,
6,3,0.8,100,Greedy,10.0,2.0,11.0
6,3,0.8,100,GES,14.0,,
6,2,0.8,1000,Greedy,7.0,3.0,10.0
6,2,0.8,1000,GES,15.0,,
6,2,0.8,500,Greedy,18.0,2.0,19.0
6,2,0.8,500,GES,17.0,,
6,2,0.8,100,Greedy,18.0,2.0,18.0
6,2,0.8,100,GES,10.0,,
6,3,0.6,1000,Greedy,0.0,0.0,0.0
6,3,0.6,1000,GES,3.0,,
6,3,0.6,500,Greedy,2.0,1.0,2.0
6,3,0.6,500,GES,3.0,,
6,3,0.6,100,Greedy,4.0,1.0,4.0
6,3,0.6,100,GES,2.0,,
6,2,0.6,1000,Greedy,15.0,2.0,15.0
6,2,0.6,1000,GES,7.0,,
6,2,0.6,500,Greedy,5.0,3.0,7.0
6,2,0.6,500,GES,12.0,,
6,2,0.6,100,Greedy,2.0,2.0,3.0
6,2,0.6,100,GES,13.0,,
6,3,0.4,1000,Greedy,5.0,2.0,6.0
6,3,0.4,1000,GES,3.0,,
6,3,0.4,500,Greedy,4.0,1.0,4.0
6,3,0.4,500,GES,3.0,,
6,3,0.4,100,Greedy,2.0,0.0,2.0
6,3,0.4,100,GES,4.0,,
6,2,0.4,1000,Greedy,0.0,0.0,0.0
6,2,0.4,1000,GES,0.0,,
6,2,0.4,500,Greedy,0.0,0.0,0.0
6,2,0.4,500,GES,0.0,,
6,2,0.4,100,Greedy,9.0,1.0,9.0
6,2,0.4,100,GES,0.0,,
6,3,0.2,1000,Greedy,0.0,1.0,0.0
6,3,0.2,1000,GES,1.0,,
6,3,0.2,500,Greedy,0.0,1.0,0.0
6,3,0.2,500,GES,1.0,,
6,3,0.2,100,Greedy,0.0,1.0,0.0
6,3,0.2,100,GES,1.0,,
6,2,0.2,1000,Greedy,3.0,2.0,4.0
6,2,0.2,1000,GES,5.0,,
6,2,0.2,500,Greedy,3.0,2.0,4.0
6,2,0.2,500,GES,4.0,,
6,2,0.2,100,Greedy,5.0,3.0,5.0
6,2,0.2,100,GES,4.0,,
4,2,0.8,1000,Greedy,4.0,0.0,4.0
4,2,0.8,1000,GES,4.0,,
4,2,0.8,500,Greedy,4.0,0.0,4.0
4,2,0.8,500,GES,4.0,,
4,2,0.8,100,Greedy,4.0,0.0,4.0
4,2,0.8,100,GES,4.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,9.0,,
4,2,0.8,500,Greedy,2.0,0.0,2.0
4,2,0.8,500,GES,7.0,,
4,2,0.8,100,Greedy,4.0,0.0,4.0
4,2,0.8,100,GES,5.0,,
4,2,0.6,1000,Greedy,7.0,1.0,7.0
4,2,0.6,1000,GES,9.0,,
4,2,0.6,500,Greedy,5.0,1.0,6.0
4,2,0.6,500,GES,9.0,,
4,2,0.6,100,Greedy,5.0,1.0,5.0
4,2,0.6,100,GES,6.0,,
4,2,0.6,1000,Greedy,2.0,0.0,2.0
4,2,0.6,1000,GES,1.0,,
4,2,0.6,500,Greedy,1.0,0.0,1.0
4,2,0.6,500,GES,1.0,,
4,2,0.6,100,Greedy,1.0,1.0,1.0
4,2,0.6,100,GES,5.0,,
4,2,0.4,1000,Greedy,2.0,2.0,2.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,4.0,1.0,5.0
4,2,0.4,100,GES,4.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,0.0,,
4,2,0.4,500,Greedy,0.0,0.0,1.0
4,2,0.4,500,GES,0.0,,
4,2,0.4,100,Greedy,1.0,0.0,1.0
4,2,0.4,100,GES,2.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,2.0,2.0,2.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,2.0,2.0,2.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,0.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,0.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,0.0,,
20,10,0.8,1000,Greedy,176.0,15.0,225.0
20,10,0.8,1000,GES,156.0,,
20,10,0.8,500,Greedy,149.0,15.0,203.0
20,10,0.8,500,GES,158.0,,
20,10,0.8,100,Greedy,174.0,15.0,193.0
20,10,0.8,100,GES,175.0,,
20,2,0.8,1000,Greedy,160.0,16.0,223.0
20,2,0.8,1000,GES,197.0,,
20,2,0.8,500,Greedy,192.0,13.0,227.0
20,2,0.8,500,GES,161.0,,
20,2,0.8,100,Greedy,161.0,14.0,197.0
20,2,0.8,100,GES,190.0,,
20,10,0.6,1000,Greedy,140.0,15.0,174.0
20,10,0.6,1000,GES,165.0,,
20,10,0.6,500,Greedy,110.0,15.0,141.0
20,10,0.6,500,GES,159.0,,
20,10,0.6,100,Greedy,133.0,14.0,142.0
20,10,0.6,100,GES,126.0,,
20,2,0.6,1000,Greedy,153.0,16.0,195.0
20,2,0.6,1000,GES,145.0,,
20,2,0.6,500,Greedy,166.0,16.0,189.0
20,2,0.6,500,GES,133.0,,
20,2,0.6,100,Greedy,115.0,12.0,139.0
20,2,0.6,100,GES,132.0,,
20,10,0.4,1000,Greedy,100.0,14.0,128.0
20,10,0.4,1000,GES,112.0,,
20,10,0.4,500,Greedy,97.0,12.0,119.0
20,10,0.4,500,GES,112.0,,
20,10,0.4,100,Greedy,83.0,12.0,92.0
20,10,0.4,100,GES,109.0,,
20,2,0.4,1000,Greedy,121.0,16.0,154.0
20,2,0.4,1000,GES,168.0,,
20,2,0.4,500,Greedy,114.0,15.0,148.0
20,2,0.4,500,GES,149.0,,
20,2,0.4,100,Greedy,92.0,13.0,109.0
20,2,0.4,100,GES,122.0,,
20,10,0.2,1000,Greedy,37.0,7.0,48.0
20,10,0.2,1000,GES,30.0,,
20,10,0.2,500,Greedy,31.0,11.0,43.0
20,10,0.2,500,GES,42.0,,
20,10,0.2,100,Greedy,49.0,7.0,57.0
20,10,0.2,100,GES,55.0,,
20,2,0.2,1000,Greedy,39.0,9.0,59.0
20,2,0.2,1000,GES,46.0,,
20,2,0.2,500,Greedy,48.0,14.0,68.0
20,2,0.2,500,GES,41.0,,
20,2,0.2,100,Greedy,61.0,9.0,69.0
20,2,0.2,100,GES,49.0,,
6,3,0.8,1000,Greedy,7.0,3.0,10.0
6,3,0.8,1000,GES,9.0,,
6,3,0.8,500,Greedy,10.0,3.0,12.0
6,3,0.8,500,GES,11.0,,
6,3,0.8,100,Greedy,17.0,3.0,17.0
6,3,0.8,100,GES,17.0,,
6,2,0.8,1000,Greedy,9.0,0.0,12.0
6,2,0.8,1000,GES,18.0,,
6,2,0.8,500,Greedy,7.0,1.0,10.0
6,2,0.8,500,GES,7.0,,
6,2,0.8,100,Greedy,9.0,0.0,10.0
6,2,0.8,100,GES,9.0,,
6,3,0.6,1000,Greedy,5.0,2.0,10.0
6,3,0.6,1000,GES,19.0,,
6,3,0.6,500,Greedy,15.0,3.0,17.0
6,3,0.6,500,GES,14.0,,
6,3,0.6,100,Greedy,15.0,3.0,16.0
6,3,0.6,100,GES,14.0,,
6,2,0.6,1000,Greedy,11.0,3.0,15.0
6,2,0.6,1000,GES,10.0,,
6,2,0.6,500,Greedy,14.0,3.0,15.0
6,2,0.6,500,GES,15.0,,
6,2,0.6,100,Greedy,8.0,2.0,11.0
6,2,0.6,100,GES,17.0,,
6,3,0.4,1000,Greedy,2.0,2.0,2.0
6,3,0.4,1000,GES,3.0,,
6,3,0.4,500,Greedy,0.0,0.0,0.0
6,3,0.4,500,GES,3.0,,
6,3,0.4,100,Greedy,6.0,1.0,6.0
6,3,0.4,100,GES,3.0,,
6,2,0.4,1000,Greedy,6.0,1.0,7.0
6,2,0.4,1000,GES,0.0,,
6,2,0.4,500,Greedy,8.0,1.0,8.0
6,2,0.4,500,GES,0.0,,
6,2,0.4,100,Greedy,3.0,0.0,3.0
6,2,0.4,100,GES,6.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,3.0,,
6,3,0.2,500,Greedy,0.0,0.0,0.0
6,3,0.2,500,GES,3.0,,
6,3,0.2,100,Greedy,4.0,0.0,4.0
6,3,0.2,100,GES,5.0,,
6,2,0.2,1000,Greedy,0.0,0.0,0.0
6,2,0.2,1000,GES,2.0,,
6,2,0.2,500,Greedy,1.0,0.0,1.0
6,2,0.2,500,GES,3.0,,
6,2,0.2,100,Greedy,2.0,0.0,2.0
6,2,0.2,100,GES,3.0,,
4,2,0.8,1000,Greedy,5.0,1.0,6.0
4,2,0.8,1000,GES,6.0,,
4,2,0.8,500,Greedy,0.0,0.0,0.0
4,2,0.8,500,GES,6.0,,
4,2,0.8,100,Greedy,6.0,1.0,7.0
4,2,0.8,100,GES,4.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,7.0,1.0,7.0
4,2,0.8,500,GES,2.0,,
4,2,0.8,100,Greedy,0.0,0.0,1.0
4,2,0.8,100,GES,6.0,,
4,2,0.6,1000,Greedy,3.0,1.0,3.0
4,2,0.6,1000,GES,5.0,,
4,2,0.6,500,Greedy,3.0,0.0,3.0
4,2,0.6,500,GES,6.0,,
4,2,0.6,100,Greedy,6.0,0.0,6.0
4,2,0.6,100,GES,7.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,0.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,0.0,,
4,2,0.6,100,Greedy,5.0,2.0,5.0
4,2,0.6,100,GES,3.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,2.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,2.0,0.0,2.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,5.0,0.0,5.0
4,2,0.4,100,GES,4.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,2.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,2.0,,
4,2,0.2,100,Greedy,4.0,2.0,4.0
4,2,0.2,100,GES,2.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,2.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,0.0,,
4,2,0.2,100,Greedy,0.0,1.0,0.0
4,2,0.2,100,GES,0.0,,
20,10,0.8,1000,Greedy,165.0,16.0,215.0
20,10,0.8,1000,GES,194.0,,
20,10,0.8,500,Greedy,204.0,16.0,233.0
20,10,0.8,500,GES,166.0,,
20,10,0.8,100,Greedy,159.0,14.0,182.0
20,10,0.8,100,GES,159.0,,
20,2,0.8,1000,Greedy,189.0,15.0,221.0
20,2,0.8,1000,GES,188.0,,
20,2,0.8,500,Greedy,200.0,16.0,220.0
20,2,0.8,500,GES,210.0,,
20,2,0.8,100,Greedy,173.0,14.0,189.0
20,2,0.8,100,GES,174.0,,
20,10,0.6,1000,Greedy,153.0,14.0,179.0
20,10,0.6,1000,GES,183.0,,
20,10,0.6,500,Greedy,150.0,14.0,164.0
20,10,0.6,500,GES,117.0,,
20,10,0.6,100,Greedy,100.0,14.0,119.0
20,10,0.6,100,GES,149.0,,
20,2,0.6,1000,Greedy,157.0,12.0,193.0
20,2,0.6,1000,GES,165.0,,
20,2,0.6,500,Greedy,136.0,14.0,174.0
20,2,0.6,500,GES,134.0,,
20,2,0.6,100,Greedy,125.0,13.0,151.0
20,2,0.6,100,GES,150.0,,
20,10,0.4,1000,Greedy,110.0,15.0,141.0
20,10,0.4,1000,GES,157.0,,
20,10,0.4,500,Greedy,85.0,15.0,120.0
20,10,0.4,500,GES,163.0,,
20,10,0.4,100,Greedy,100.0,9.0,105.0
20,10,0.4,100,GES,115.0,,
20,2,0.4,1000,Greedy,137.0,13.0,173.0
20,2,0.4,1000,GES,110.0,,
20,2,0.4,500,Greedy,115.0,14.0,136.0
20,2,0.4,500,GES,116.0,,
20,2,0.4,100,Greedy,119.0,10.0,130.0
20,2,0.4,100,GES,110.0,,
20,10,0.2,1000,Greedy,66.0,14.0,79.0
20,10,0.2,1000,GES,75.0,,
20,10,0.2,500,Greedy,71.0,13.0,82.0
20,10,0.2,500,GES,57.0,,
20,10,0.2,100,Greedy,72.0,9.0,79.0
20,10,0.2,100,GES,27.0,,
20,2,0.2,1000,Greedy,37.0,12.0,54.0
20,2,0.2,1000,GES,13.0,,
20,2,0.2,500,Greedy,37.0,12.0,55.0
20,2,0.2,500,GES,43.0,,
20,2,0.2,100,Greedy,28.0,10.0,43.0
20,2,0.2,100,GES,30.0,,
6,3,0.8,1000,Greedy,15.0,3.0,15.0
6,3,0.8,1000,GES,17.0,,
6,3,0.8,500,Greedy,15.0,2.0,15.0
6,3,0.8,500,GES,7.0,,
6,3,0.8,100,Greedy,9.0,1.0,10.0
6,3,0.8,100,GES,15.0,,
6,2,0.8,1000,Greedy,3.0,2.0,11.0
6,2,0.8,1000,GES,13.0,,
6,2,0.8,500,Greedy,10.0,2.0,12.0
6,2,0.8,500,GES,14.0,,
6,2,0.8,100,Greedy,18.0,2.0,19.0
6,2,0.8,100,GES,19.0,,
6,3,0.6,1000,Greedy,5.0,2.0,10.0
6,3,0.6,1000,GES,14.0,,
6,3,0.6,500,Greedy,3.0,3.0,4.0
6,3,0.6,500,GES,6.0,,
6,3,0.6,100,Greedy,14.0,3.0,14.0
6,3,0.6,100,GES,11.0,,
6,2,0.6,1000,Greedy,0.0,2.0,2.0
6,2,0.6,1000,GES,1.0,,
6,2,0.6,500,Greedy,0.0,0.0,2.0
6,2,0.6,500,GES,0.0,,
6,2,0.6,100,Greedy,0.0,1.0,0.0
6,2,0.6,100,GES,1.0,,
6,3,0.4,1000,Greedy,0.0,1.0,1.0
6,3,0.4,1000,GES,1.0,,
6,3,0.4,500,Greedy,0.0,1.0,1.0
6,3,0.4,500,GES,1.0,,
6,3,0.4,100,Greedy,0.0,1.0,1.0
6,3,0.4,100,GES,2.0,,
6,2,0.4,1000,Greedy,7.0,3.0,7.0
6,2,0.4,1000,GES,12.0,,
6,2,0.4,500,Greedy,6.0,1.0,8.0
6,2,0.4,500,GES,12.0,,
6,2,0.4,100,Greedy,15.0,2.0,15.0
6,2,0.4,100,GES,1.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,1.0,,
6,3,0.2,500,Greedy,2.0,2.0,3.0
6,3,0.2,500,GES,3.0,,
6,3,0.2,100,Greedy,6.0,3.0,6.0
6,3,0.2,100,GES,5.0,,
6,2,0.2,1000,Greedy,0.0,0.0,2.0
6,2,0.2,1000,GES,3.0,,
6,2,0.2,500,Greedy,0.0,0.0,2.0
6,2,0.2,500,GES,5.0,,
6,2,0.2,100,Greedy,4.0,0.0,5.0
6,2,0.2,100,GES,5.0,,
4,2,0.8,1000,Greedy,2.0,1.0,2.0
4,2,0.8,1000,GES,1.0,,
4,2,0.8,500,Greedy,2.0,1.0,2.0
4,2,0.8,500,GES,1.0,,
4,2,0.8,100,Greedy,0.0,0.0,0.0
4,2,0.8,100,GES,1.0,,
4,2,0.8,1000,Greedy,1.0,0.0,2.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,2.0,0.0,2.0
4,2,0.8,500,GES,4.0,,
4,2,0.8,100,Greedy,3.0,0.0,3.0
4,2,0.8,100,GES,2.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,3.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,3.0,,
4,2,0.6,100,Greedy,0.0,0.0,0.0
4,2,0.6,100,GES,3.0,,
4,2,0.6,1000,Greedy,5.0,2.0,5.0
4,2,0.6,1000,GES,8.0,,
4,2,0.6,500,Greedy,6.0,0.0,6.0
4,2,0.6,500,GES,5.0,,
4,2,0.6,100,Greedy,6.0,1.0,6.0
4,2,0.6,100,GES,6.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,0.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,0.0,,
4,2,0.4,100,Greedy,0.0,2.0,0.0
4,2,0.4,100,GES,0.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,3.0,1.0,3.0
4,2,0.4,500,GES,4.0,,
4,2,0.4,100,Greedy,2.0,0.0,2.0
4,2,0.4,100,GES,2.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,0.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,0.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,0.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,0.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,0.0,,
4,2,0.2,100,Greedy,0.0,1.0,0.0
4,2,0.2,100,GES,0.0,,
20,10,0.8,1000,Greedy,163.0,16.0,219.0
20,10,0.8,1000,GES,194.0,,
20,10,0.8,500,Greedy,177.0,16.0,217.0
20,10,0.8,500,GES,187.0,,
20,10,0.8,100,Greedy,141.0,11.0,170.0
20,10,0.8,100,GES,152.0,,
20,2,0.8,1000,Greedy,142.0,16.0,213.0
20,2,0.8,1000,GES,174.0,,
20,2,0.8,500,Greedy,186.0,16.0,221.0
20,2,0.8,500,GES,201.0,,
20,2,0.8,100,Greedy,157.0,14.0,181.0
20,2,0.8,100,GES,166.0,,
20,10,0.6,1000,Greedy,136.0,15.0,176.0
20,10,0.6,1000,GES,178.0,,
20,10,0.6,500,Greedy,109.0,13.0,155.0
20,10,0.6,500,GES,159.0,,
20,10,0.6,100,Greedy,127.0,9.0,157.0
20,10,0.6,100,GES,147.0,,
20,2,0.6,1000,Greedy,162.0,15.0,197.0
20,2,0.6,1000,GES,137.0,,
20,2,0.6,500,Greedy,121.0,11.0,159.0
20,2,0.6,500,GES,137.0,,
20,2,0.6,100,Greedy,116.0,12.0,140.0
20,2,0.6,100,GES,136.0,,
20,10,0.4,1000,Greedy,96.0,15.0,131.0
20,10,0.4,1000,GES,108.0,,
20,10,0.4,500,Greedy,85.0,12.0,118.0
20,10,0.4,500,GES,130.0,,
20,10,0.4,100,Greedy,98.0,11.0,111.0
20,10,0.4,100,GES,89.0,,
20,2,0.4,1000,Greedy,161.0,15.0,170.0
20,2,0.4,1000,GES,134.0,,
20,2,0.4,500,Greedy,121.0,15.0,136.0
20,2,0.4,500,GES,146.0,,
20,2,0.4,100,Greedy,115.0,10.0,121.0
20,2,0.4,100,GES,126.0,,
20,10,0.2,1000,Greedy,32.0,12.0,45.0
20,10,0.2,1000,GES,66.0,,
20,10,0.2,500,Greedy,32.0,11.0,47.0
20,10,0.2,500,GES,46.0,,
20,10,0.2,100,Greedy,38.0,10.0,49.0
20,10,0.2,100,GES,55.0,,
20,2,0.2,1000,Greedy,51.0,11.0,61.0
20,2,0.2,1000,GES,22.0,,
20,2,0.2,500,Greedy,46.0,11.0,56.0
20,2,0.2,500,GES,36.0,,
20,2,0.2,100,Greedy,30.0,6.0,37.0
20,2,0.2,100,GES,35.0,,
6,3,0.8,1000,Greedy,12.0,3.0,15.0
6,3,0.8,1000,GES,17.0,,
6,3,0.8,500,Greedy,9.0,2.0,12.0
6,3,0.8,500,GES,15.0,,
6,3,0.8,100,Greedy,15.0,3.0,16.0
6,3,0.8,100,GES,16.0,,
6,2,0.8,1000,Greedy,9.0,2.0,14.0
6,2,0.8,1000,GES,21.0,,
6,2,0.8,500,Greedy,9.0,1.0,12.0
6,2,0.8,500,GES,15.0,,
6,2,0.8,100,Greedy,10.0,3.0,12.0
6,2,0.8,100,GES,13.0,,
6,3,0.6,1000,Greedy,15.0,2.0,16.0
6,3,0.6,1000,GES,13.0,,
6,3,0.6,500,Greedy,15.0,2.0,16.0
6,3,0.6,500,GES,13.0,,
6,3,0.6,100,Greedy,14.0,2.0,15.0
6,3,0.6,100,GES,15.0,,
6,2,0.6,1000,Greedy,0.0,0.0,3.0
6,2,0.6,1000,GES,1.0,,
6,2,0.6,500,Greedy,3.0,2.0,4.0
6,2,0.6,500,GES,1.0,,
6,2,0.6,100,Greedy,7.0,1.0,7.0
6,2,0.6,100,GES,1.0,,
6,3,0.4,1000,Greedy,2.0,1.0,3.0
6,3,0.4,1000,GES,5.0,,
6,3,0.4,500,Greedy,2.0,0.0,2.0
6,3,0.4,500,GES,5.0,,
6,3,0.4,100,Greedy,5.0,2.0,6.0
6,3,0.4,100,GES,6.0,,
6,2,0.4,1000,Greedy,0.0,0.0,1.0
6,2,0.4,1000,GES,0.0,,
6,2,0.4,500,Greedy,0.0,0.0,2.0
6,2,0.4,500,GES,0.0,,
6,2,0.4,100,Greedy,0.0,0.0,1.0
6,2,0.4,100,GES,2.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,1.0,,
6,3,0.2,500,Greedy,0.0,0.0,0.0
6,3,0.2,500,GES,1.0,,
6,3,0.2,100,Greedy,1.0,0.0,1.0
6,3,0.2,100,GES,9.0,,
6,2,0.2,1000,Greedy,4.0,2.0,5.0
6,2,0.2,1000,GES,1.0,,
6,2,0.2,500,Greedy,0.0,0.0,0.0
6,2,0.2,500,GES,1.0,,
6,2,0.2,100,Greedy,0.0,0.0,1.0
6,2,0.2,100,GES,1.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,4.0,,
4,2,0.8,500,Greedy,0.0,0.0,0.0
4,2,0.8,500,GES,5.0,,
4,2,0.8,100,Greedy,0.0,1.0,0.0
4,2,0.8,100,GES,5.0,,
4,2,0.8,1000,Greedy,2.0,1.0,2.0
4,2,0.8,1000,GES,6.0,,
4,2,0.8,500,Greedy,3.0,2.0,4.0
4,2,0.8,500,GES,5.0,,
4,2,0.8,100,Greedy,2.0,1.0,2.0
4,2,0.8,100,GES,10.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,3.0,,
4,2,0.6,500,Greedy,2.0,0.0,2.0
4,2,0.6,500,GES,3.0,,
4,2,0.6,100,Greedy,1.0,0.0,2.0
4,2,0.6,100,GES,1.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,8.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,0.0,,
4,2,0.6,100,Greedy,1.0,0.0,1.0
4,2,0.6,100,GES,8.0,,
4,2,0.4,1000,Greedy,0.0,2.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,1.0,,
4,2,0.4,1000,Greedy,10.0,1.0,10.0
4,2,0.4,1000,GES,9.0,,
4,2,0.4,500,Greedy,2.0,2.0,2.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,2.0,2.0,2.0
4,2,0.4,100,GES,7.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,1.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,1.0,0.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,1.0,0.0
4,2,0.2,100,GES,1.0,,
20,10,0.8,1000,Greedy,124.0,16.0,194.0
20,10,0.8,1000,GES,156.0,,
20,10,0.8,500,Greedy,155.0,15.0,193.0
20,10,0.8,500,GES,143.0,,
20,10,0.8,100,Greedy,171.0,15.0,182.0
20,10,0.8,100,GES,149.0,,
20,2,0.8,1000,Greedy,178.0,17.0,242.0
20,2,0.8,1000,GES,224.0,,
20,2,0.8,500,Greedy,144.0,16.0,213.0
20,2,0.8,500,GES,227.0,,
20,2,0.8,100,Greedy,175.0,13.0,208.0
20,2,0.8,100,GES,191.0,,
20,10,0.6,1000,Greedy,116.0,16.0,157.0
20,10,0.6,1000,GES,178.0,,
20,10,0.6,500,Greedy,148.0,14.0,174.0
20,10,0.6,500,GES,163.0,,
20,10,0.6,100,Greedy,109.0,13.0,128.0
20,10,0.6,100,GES,142.0,,
20,2,0.6,1000,Greedy,179.0,16.0,203.0
20,2,0.6,1000,GES,224.0,,
20,2,0.6,500,Greedy,159.0,15.0,180.0
20,2,0.6,500,GES,173.0,,
20,2,0.6,100,Greedy,154.0,15.0,167.0
20,2,0.6,100,GES,158.0,,
20,10,0.4,1000,Greedy,142.0,15.0,165.0
20,10,0.4,1000,GES,142.0,,
20,10,0.4,500,Greedy,103.0,12.0,124.0
20,10,0.4,500,GES,142.0,,
20,10,0.4,100,Greedy,103.0,14.0,118.0
20,10,0.4,100,GES,100.0,,
20,2,0.4,1000,Greedy,139.0,16.0,162.0
20,2,0.4,1000,GES,142.0,,
20,2,0.4,500,Greedy,71.0,15.0,104.0
20,2,0.4,500,GES,130.0,,
20,2,0.4,100,Greedy,89.0,12.0,100.0
20,2,0.4,100,GES,107.0,,
