num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD,CSHD
4,2,0.6,100,MCMC,0,0,2
4,2,0.6,1000,MCMC,0,0,0
4,2,0.6,500,MCMC,0,0,0
4,2,0.6,100,MCMC,0,0,0
4,2,0.4,1000,MCMC,0,0,2
4,2,0.4,500,MCMC,0,0,2
4,2,0.4,100,MCMC,6,1,6
4,2,0.4,1000,MCMC,0,0,0
4,2,0.4,500,MCMC,0,0,0
4,2,0.4,100,MCMC,0,0,0
4,2,0.2,1000,MCMC,1,0,1
4,2,0.2,500,MCMC,2,0,2
4,2,0.2,100,MCMC,1,0,1
4,2,0.2,1000,MCMC,0,0,0
4,2,0.2,500,MCMC,0,0,1
4,2,0.2,100,MCMC,0,0,1
6,3,0.8,1000,MCMC,11,2,15
6,3,0.8,500,MCMC,20,4,20
6,3,0.8,100,MCMC,19,4,19
6,2,0.8,1000,MCMC,1,1,9
6,2,0.8,500,MCMC,2,1,9
6,2,0.8,100,MCMC,12,3,13
6,3,0.6,1000,MCMC,2,0,5
6,3,0.6,500,MCMC,2,3,5
6,3,0.6,100,MCMC,3,2,8
6,2,0.6,1000,MCMC,0,0,6
6,2,0.6,500,MCMC,1,1,7
6,2,0.6,100,MCMC,3,2,8
6,3,0.4,1000,MCMC,1,2,2
6,3,0.4,500,MCMC,1,2,2
6,3,0.4,100,MCMC,1,2,2
6,2,0.4,1000,MCMC,0,2,4
6,2,0.4,500,MCMC,0,3,3
6,2,0.4,100,MCMC,1,0,4
6,3,0.2,1000,MCMC,2,0,2
6,3,0.2,500,MCMC,1,0,3
6,3,0.2,100,MCMC,1,3,3
6,2,0.2,1000,MCMC,1,1,1
6,2,0.2,500,MCMC,2,0,2
6,2,0.2,100,MCMC,1,0,1
4,2,0.8,1000,MCMC,0,0,0
4,2,0.8,500,MCMC,0,0,0
4,2,0.8,100,MCMC,2,0,2
4,2,0.8,1000,MCMC,0,0,0
4,2,0.8,500,MCMC,0,0,1
4,2,0.8,100,MCMC,6,2,6
4,2,0.6,1000,MCMC,0,0,0
4,2,0.6,500,MCMC,0,0,0
4,2,0.6,100,MCMC,0,0,0
4,2,0.6,1000,MCMC,0,0,0
4,2,0.6,500,MCMC,0,0,0
4,2,0.6,100,MCMC,3,0,3
4,2,0.4,1000,MCMC,0,0,0
4,2,0.4,500,MCMC,0,0,0
4,2,0.4,100,MCMC,0,0,1
4,2,0.4,1000,MCMC,0,0,0
4,2,0.4,500,MCMC,0,0,0
4,2,0.4,100,MCMC,2,0,2
4,2,0.2,1000,MCMC,1,0,1
4,2,0.2,500,MCMC,1,0,1
4,2,0.2,100,MCMC,1,0,1
4,2,0.2,1000,MCMC,0,0,0
4,2,0.2,500,MCMC,0,2,0
4,2,0.2,100,MCMC,0,2,0
6,3,0.8,1000,MCMC,1,0,7
6,3,0.8,500,MCMC,6,2,9
6,3,0.8,100,MCMC,4,3,8
6,2,0.8,1000,MCMC,1,0,8
6,2,0.8,500,MCMC,5,0,10
6,2,0.8,100,MCMC,3,0,7
6,3,0.6,1000,MCMC,5,3,7
6,3,0.6,500,MCMC,2,1,5
6,3,0.6,100,MCMC,4,0,7
6,2,0.6,1000,MCMC,3,0,3
6,2,0.6,500,MCMC,1,2,1
6,2,0.6,100,MCMC,3,0,3
6,3,0.4,1000,MCMC,3,2,3
6,3,0.4,500,MCMC,0,1,0
6,3,0.4,100,MCMC,0,1,1
6,2,0.4,1000,MCMC,3,0,5
6,2,0.4,500,MCMC,6,2,6
6,2,0.4,100,MCMC,1,0,1
6,3,0.2,1000,MCMC,1,1,1
6,3,0.2,500,MCMC,3,0,3
